tweet_no	tweet_id
1380	1290308012515753986
1381	1291474124079071235
1382	1295678017369497600
1383	1291742713096937472
1384	1300413037170642946
1385	1290953919846387713
1386	1293120274951438336
1387	1293174241253380097
1388	1289833314761814017
1389	1293107755738374145
1390	1292891837028618242
1391	1290018678587760641
1392	1291459024412696576
1393	1296171325380161536
1394	1294290102995357697
1395	1299355018731061249
1396	1296835694191693824
1397	1289576625491779589
1398	1293160728061509632
1399	1297945517473792002
1400	1289501465124507655
1401	1295553327988649984
1402	1291323137414574081
1403	1293179508955127808
1404	1293159329454084096
1405	1300048188225785856
1406	1293131813926379521
1407	1293604410971451393
1408	1294531000920408064
1409	1293210949277671427
1410	1293292142257934337
1411	1294559708884475906
1412	1294605930429063171
1413	1293195622208753665
1414	1289618101856690176
1415	1295586480161730560
1416	1290931975994384385
1417	1290106705838145538
1418	1293804479691841536
1419	1291416242499149824
1420	1294597203168833538
1421	1294061984003100678
1422	1295667935936229376
1423	1287869124266225665
1424	1289906405768458241
1425	1293963025330757633
1426	1293167928507015168
1427	1293124701452152833
1428	1293413738222149634
1429	1299450841032806401
1430	1289584983288328194
1431	1300503147715141634
1432	1292211931672203269
1433	1293340277760032772
1434	1295386151625166848
1435	1293993222897897478
1436	1293513627975192576
1437	1291668856281411584
1438	1292193519327686657
1439	1294585876970954753
1440	1294776383412023299
1441	1293428508358848512
1442	1293161245936422912
1443	1292923238851530753
1444	1292396037685096448
1445	1293319815638155264
1446	1289606344656302080
1447	1293240749786632195
1448	1290326633967169536
1449	1299561161445306369
1450	1295868780258746374
1451	1291434555187109893
1452	1293125403335430145
1453	1293415015077249025
1454	1295236858834821121
1455	1288068167332495363
1456	1294215940394102784
1457	1294619915014438912
1458	1295485454545035264
1459	1294179953336975360
1460	1291689644204142592
1461	1292739964741005313
1462	1297873350946164736
1463	1293244638980124674
1464	1289602595074392068
1465	1295397394071289870
1466	1291448640729485318
1467	1291753464645681152
1468	1290288058617589761
1469	1293139076774862848
1470	1293242029477068802
1471	1298723130928541699
1472	1292802422033850370
1473	1296124384034328576
1474	1285466563710267393
1475	1293547870029783041
1476	1294650266243997697
1477	1293209863816871936
1478	1294186299860058112
1479	1293150929370349573
1480	1292188027956219905
1481	1293123576170717185
1482	1299354945548963841
1483	1296210342759071744
1484	1295394812397604864
1485	1293090263661973504
1486	1293406970309943299
1487	1293423364116221952
1488	1300470906377043970
1489	1296398113113083904
1490	1292200121598447616
1491	1292850870795874316
1492	1293139257637384194
1493	1293120185717657610
1494	1295048651845373953
1495	1293631689978253320
1496	1291746932306710528
1497	1295045185177554946
1498	1296229171023302658
1499	1293184312657903617
1500	1296533712725712897
1501	1290855078539272192
1502	1293066694106152960
1503	1295985137621127169
1504	1298222205319278592
1505	1295664756465061894
1506	1293260903064825856
1507	1293294783029555202
1508	1298664723072811008
1509	1285547219953815552
1510	1295304110661607429
1511	1293281788769587201
1512	1299044361758560257
1513	1293110550654857216
1514	1293538979782901760
1515	1299186647305728001
1516	1292818998124515328
1517	1290398905021202434
1518	1293176340343132166
1519	1290278899402731522
1520	1292199881428340737
1521	1290535439258882055
1522	1296181351050174464
1523	1293165267607003136
1524	1299210376509296640
1525	1294579838217592833
1526	1294623205316075521
1527	1295031101354901504
1528	1296570113349619716
1529	1297904852115365894
1530	1288618693379989506
1531	1293272330232369152
1532	1296474810474782721
1533	1293562136313188358
1534	1291632245246177280
1535	1296008848290062337
1536	1293227287115071492
1537	1290947058363498497
1538	1292636760325992453
1539	1290648537211047938
1540	1298189310106243073
1541	1293436787386388481
1542	1294768122986201089
1543	1290980493027155968
1544	1294338316289138688
1545	1293595418182529025
1546	1285490238853230592
1547	1291080723886219266
1548	1291757171361882115
1549	1293474127072854016
1550	1293112161166860289
1551	1296085202305982465
1552	1293256405017939969
1553	1295732321837109249
1554	1297566017296781312
1555	1289555279886135296
1556	1298189596505911300
1557	1293521779756015618
1558	1293818183728746496
1559	1294012097240559616
1560	1296228245499772930
1561	1292670086101315584
1562	1295657892155203585
1563	1291373906650173442
1564	1297960615261155328
1565	1293684941792972804
1566	1291514576790380544
1567	1293635868154974208
1568	1296118652740280321
1569	1293977083748724737
1570	1293530488364294144
1571	1291870310770376704
1572	1293135194661228550
1573	1300119842893303808
1574	1291735850313752578
1575	1296615144810860550
1576	1297486619004600321
1577	1293111197223485440
1578	1293280413541072903
1579	1293142326269874176
1580	1289501763427426305
1581	1292190205374586881
1582	1298313066996801538
1583	1288715952800948224
1584	1293189245293588481
1585	1297963660522946560
1586	1291445306345902080
1587	1293194962901913600
1588	1293189035851157504
1589	1298942753141854210
1590	1293316629372317697
1591	1291376562294726656
1592	1297383207185383425
1593	1300503363511922688
1594	1291714104110055424
1595	1290365710435319808
1596	1292765412468424705
1597	1297393110410985472
1598	1297926646687825921
1599	1292873389321969666
1600	1299036539394158592
1601	1294610664812613632
1602	1290005249944502273
1603	1291157025066561538
1604	1293211069180186624
1605	1295619482082332674
1606	1293147887111745538
1607	1293136861058170881
1608	1296506661075652609
1609	1287787543954677760
1610	1295001650785144834
1611	1295961693630103552
1612	1292204184641638400
1613	1291039896656904192
1614	1291047907597209608
1615	1298357068731158537
1616	1297579126845575179
1617	1290603462653337600
1618	1293120411782336513
1619	1297462079297925120
1620	1292294631531655169
1621	1294545808780668928
1622	1297905534906114049
1623	1293951580388102145
1624	1293614432111779843
1625	1290935347426340866
1626	1295748539172044801
1627	1297529021299863552
1628	1293265380065058817
1629	1297444653688659968
1630	1293116184167055361
1631	1293623463991824386
1632	1292762586665099265
1633	1294256639365787649
1634	1295743614933520392
1635	1290142852362756097
1636	1293107090878332929
1637	1293149035214393349
1638	1293913299793268742
1639	1296123003512786944
1640	1296404108832735235
1641	1293237265007890432
1642	1297381307631230976
1643	1293105191454150657
1644	1293242289465286656
1645	1290257443985846272
1646	1291232893734457344
1647	1291876597398671362
1648	1297909672985399297
1649	1289856200826212354
1650	1295322187277246464
1651	1293213670160379904
1652	1293170612979085312
1653	1293138709693583360
1654	1293279772076683265
1655	1296525392442949632
1656	1296823014064037889
1657	1293867467866099712
1658	1293111922326409216
1659	1293496198020521986
1660	1293153180562477057
1661	1296049270769037315
1662	1293127337471614977
1663	1293132788506427392
1664	1284515041623056385
1665	1291295292835364864
1666	1293142254144696322
1667	1296790955450871808
1668	1290183620427239431
1669	1294348341581619200
1670	1293115452319772672
1671	1287430719816572930
1672	1292645838200737792
1673	1299446656887214080
1674	1293857723554168832
1675	1293118131615956992
1676	1289527781940846592
1677	1294695363786477568
1678	1299180822000435200
1679	1294754867458838533
1680	1294609799963971584
1681	1291610443262435330
1682	1297940090925318144
1683	1294713368440430592
1684	1293421525979353088
1685	1293103019521986565
1686	1297602002428493826
1687	1299051555325321216
1688	1296392127384031234
1689	1292208899655897092
1690	1289864461566611458
1691	1297188623436132358
1692	1295976124036636672
1693	1293135198859780097
1694	1293472291280400386
1695	1296182712215248896
1696	1294988180291231745
1697	1290272543782232064
1698	1297122593187590144
1699	1297155229851557888
1700	1293260355909681152
1701	1295859643663745024
1702	1295790063746310145
1703	1297224515756478464
1704	1290920943381094400
1705	1294680483486457856
1706	1298083521614024705
1707	1299002979983323138
1708	1293895076075245569
1709	1294214282528333825
1710	1293283547696881664
1711	1293202656752803843
1712	1293144722836459522
1713	1294561687509622787
1714	1293956115928158210
1715	1293479841103142918
1716	1293628318621659141
1717	1294215214762807296
1718	1291775537095094277
1719	1290229673948057600
1720	1294262699623436289
1721	1292524522038534144
1722	1292161883777183751
1723	1299182987431555073
1724	1293119594157289472
1725	1296554190303526913
1726	1293593091576754178
1727	1294701954506072067
1728	1289889654859116545
1729	1293108070906724352
1730	1298244595709509632
1731	1293136104133025793
1732	1293742408648228864
1733	1293130379872931845
1734	1296859614902988801
1735	1291101942110982147
1736	1293551562787188736
1737	1291422533984505858
1738	1298280751016935424
1739	1294546914415869952
1740	1293593646361698305
1741	1295849567951491078
1742	1292784879860690944
1743	1293475868938051585
1744	1294974080953782272
1745	1293831014662496261
1746	1297451397739433985
1747	1298645753649418241
1748	1292196031304736769
1749	1294178321975185413
1750	1295508001172987907
1751	1293108981888622593
1752	1293245801712349184
1753	1291796158382247936
1754	1296824378923966466
1755	1294074199003353088
1756	1293736120560357378
1757	1293638708147687424
1758	1296853226986381316
1759	1293483575778607105
1760	1295729136288309248
1761	1300341760149917697
1762	1290308947258351617
1763	1294330870116032513
1764	1294037181481328642
1765	1293130528762273792
1766	1294661627288018944
1767	1293147919999270912
1768	1298614030404399104
1769	1291411210303201280
1770	1292220705128448000
1771	1296874710009962497
1772	1300520032926130176
1773	1297604547926425607
1774	1289520445071347712
1775	1289619034334310400
1776	1293612021318062080
1777	1296946794400808961
1778	1293186732020469762
1779	1293196430597750785
1780	1297675933546053634
1781	1295381107857330181
1782	1294559244914655232
1783	1291422795730227200
1784	1293970998124056580
1785	1293119192187772929
1786	1293638387791011840
1787	1292963937353445378
1788	1294094106113712128
1789	1293598119796457478
1790	1292895554490511360
1791	1295231187015864320
1792	1299353027250475008
1793	1296133576879042561
1794	1293354668534517761
1795	1295663838524735496
1796	1291028217902571521
1797	1295747573735723009
1798	1298371372503179264
1799	1293126812642545668
1800	1293268105762869251
1801	1297556571317297155
1802	1294344176839069699
1803	1293234473321009153
1804	1291865423596707840
1805	1298311822366445568
1806	1296883141915926528
1807	1296930185368031237
1808	1299389000067801088
1809	1289524382281302016
1810	1300270870557011971
1811	1297834444561223680
1812	1293862559553064961
1813	1293265344174399488
1814	1293284203845615616
1815	1291651733584777216
1816	1293113515838967809
1817	1297617226472849414
1818	1290157951139713024
1819	1293764374075715584
1820	1291792321923645441
1821	1299407671838363652
1822	1293167311051018245
1823	1293172767261630464
1824	1296451660814876674
1825	1296500266422931456
1826	1292194147017920514
1827	1294446926860029952
1828	1289385402940289024
1829	1290985926940856321
1830	1291424463318388742
1831	1293945757377204234
1832	1297992419686973441
1833	1295923659119439874
1834	1297020737870585856
1835	1295735669030031361
1836	1297152609132969984
1837	1290347506640052224
1838	1294348816460550144
1839	1289493334193369089
1840	1293517445316194305
1841	1291459284765683715
1842	1299181557098446848
1843	1293435984277839877
1844	1291441144761548800
1845	1290983489249189889
1846	1292096529998721024
1847	1290409474478551040
1848	1293114018815713280
1849	1293537467015061504
1850	1295127484237783049
1851	1293230705602895872
1852	1294550344148672514
1853	1293079749359742976
1854	1291552315959255041
1855	1293106289824935936
1856	1291421497932881926
1857	1291463824550309891
1858	1294234388553752576
1859	1300191670944911360
1860	1293577993550405632
1861	1291031708859609091
1862	1293480521331290112
1863	1293121613467127808
1864	1293436845867634690
1865	1295272284098146306
1866	1296222914979692544
1867	1293110306693160960
1868	1299335251441979392
1869	1291710366368530433
1870	1293228394268839936
1871	1294977206788206593
1872	1293143207845429248
1873	1295265554786328577
1874	1293906401350176774
1875	1291467679790960641
1876	1293256790323453954
1877	1289848084143382533
1878	1293753214840578048
1879	1298358689557032960
1880	1300457819725090823
1881	1293532138017558529
1882	1293114222889578496
1883	1293484903280115712
1884	1293124582778576897
1885	1288071472146259968
1886	1293115474549649408
1887	1298818225891938304
1888	1297016033765662720
1889	1293416769311240192
1890	1290373256873218059
1891	1289890970742296576
1892	1300463362111807489
1893	1293280234578620416
1894	1292520174818557954
1895	1293552193036058624
1896	1290618203090169861
1897	1243489537931821056
1898	1290203505622265857
1899	1296129802550693890
1900	1295385619636588550
1901	1293141769169887233
1902	1293113121876434946
1903	1293876938507980801
1904	1289577599853764608
1905	1293124703750684672
1906	1292193719026880512
1907	1294548576299888640
1908	1292187568579190785
1909	1295091807899062273
1910	1293732756556578817
1911	1296133515155824641
1912	1296788906030096385
1913	1297161891211612160
1914	1293485734503079936
1915	1297275730926227456
1916	1295379887226847232
1917	1293810773614092288
1918	1292783473405710337
1919	1293178009252315136
1920	1291462318837071874
1921	1292453476614778882
1922	1293147404263464962
1923	1293131883182727170
1924	1293119192833691649
1925	1298168237767655426
1926	1292757098179301377
1927	1290371598969692163
1928	1296824735498723328
1929	1289568890243055617
1930	1292486745422995457
1931	1291112660621303808
1932	1297757681734881280
1933	1293107142472409088
1934	1293774284402368514
1935	1293142696970911746
1936	1293171517799510016
1937	1293284311953801216
1938	1299582248447021057
1939	1293598463029121024
1940	1293134614425481216
1941	1293402529024417795
1942	1293614734755987456
1943	1299404775566520322
1944	1293136144432009217
1945	1293136729554276352
1946	1297249824266424322
1947	1292737473668317184
1948	1294575607557140480
1949	1298286513197912064
1950	1293301161232084992
1951	1289745954766295040
1952	1293111425951567873
1953	1289849149890768896
1954	1296021471622574080
1955	1293281911817764866
1956	1298705170055024640
1957	1293135073642983424
1958	1293568882037469185
1959	1297721787032231936
1960	1297901822884159488
1961	1280244144666001409
1962	1295041978359586820
1963	1294218604783767554
1964	1293471462888804352
1965	1297269813379825665
1966	1293174796553879552
1967	1298261161310216194
1968	1289483456607449088
1969	1295275876947578880
1970	1293186972752650250
1971	1292287788734459910
1972	1293691023722455040
1973	1297891976231227393
1974	1294516452712755200
1975	1294215369469702144
1976	1297481212672585728
1977	1294237859424145410
1978	1294546219180728321
1979	1294613398404182022
1980	1291426382610862085
1981	1294135490061336583
1982	1293200943576686592
1983	1298512699245113344
1984	1294557376457199618
1985	1295856804010897408
1986	1293349874478571520
1987	1295619615138209792
1988	1298705306499854339
1989	1293110319573880833
1990	1299319569815928832
1991	1293668583751311360
1992	1292448555857334276
1993	1294734416107929601
1994	1292869399985168385
1995	1295358091681292288
1996	1292997101861974016
1997	1291860287524675584
1998	1291340282903121922
1999	1296764999453614080
2000	1293253349744287745
2001	1298720507768930310
2002	1298379356599996416
2003	1298526928350203905
2004	1287975825862807552
2005	1296089536196300803
2006	1294592070254985217
2007	1293102546618327043
2008	1298968508319973376
2009	1300276139336884225
2010	1295629361912131585
2011	1292296812074881025
2012	1298659031859552256
2013	1293481411035443202
2014	1296577446012170240
2015	1298537415238471687
2016	1300279780236038145
2017	1293494940958244864
2018	1293148573874495489
2019	1299709651957751808
2020	1290554312884514816
2021	1296107153061707781
2022	1295265549006643200
2023	1294964015521845248
2024	1298292804465172481
2025	1295942397847887872
2026	1293525063803850752
2027	1293333418340737027
2028	1295635492449509376
2029	1291818684743385089
2030	1295086196436144129
2031	1293463436639248384
2032	1293109417307758594
2033	1296356560726302721
2034	1293345865281798144
2035	1296079504738340870
2036	1293212764777910274
2037	1293251861840113669
2038	1294979849883398146
2039	1294319994512257026
2040	1293481426298511360
2041	1292807086502551552
2042	1266369712985763841
2043	1293337122020220928
2044	1293831155037298688
2045	1293838615227830273
2046	1296374604315922433
2047	1290189471560937472
2048	1289540365192777728
2049	1291312613863849984
2050	1293120263840727040
2051	1289923653019348993
2052	1297271082806910976
2053	1291379597792206849
2054	1280493106698375169
2055	1295486387748327427
2056	1293249914110124035
2057	1293309139318452224
2058	1293144797998350336
2059	1298615073112457216
2060	1292968410297643013
2061	1293265014086946816
2062	1291097262811164673
2063	1292883276802265088
2064	1296549914701434880
2065	1289563877257015296
2066	1297646596847435776
2067	1293110767374471168
2068	1293180600577175558
2069	1298686967979401216
2070	1294620008694390785
2071	1294162902438486016
2072	1293149091283611649
2073	1290698766681624577
2074	1296130852905275392
2075	1294699337092599808
2076	1293563197371359233
2077	1291800082879217666
2078	1297089648615919618
2079	1298667517012058113
2080	1293782083689750533
2081	1289635282049019906
2082	1291426624890691585
2083	1297869845116194817
2084	1293162730514518023
2085	1296120493809049602
2086	1290565878359240709
2087	1293238518244937728
2088	1295776571157024768
2089	1293105363613605888
2090	1290590393445298176
2091	1293568821450674176
2092	1293223400408788994
2093	1297187226737160192
2094	1293804727503921152
2095	1296829917611655168
2096	1293523628525604864
2097	1298943166893129728
2098	1293453825332961280
2099	1293793565534040065
2100	1293510040377204736
2101	1295087936967307264
2102	1289397924196167680
2103	1290435252599627776
2104	1297596326880960514
2105	1293232892194304000
2106	1294934264425848832
2107	1292946665142464515
2108	1291757155582869504
2109	1291737137734463488
2110	1289727800539111424
2111	1292267559170052096
2112	1296503410108358656
2113	1293149915242270722
2114	1293134520741515264
2115	1294364292112949255
2116	1298000276851511301
2117	1293247502548901888
2118	1299291783629856768
2119	1296172948701753344
2120	1293479475418558467
2121	1290668336867672070
2122	1299408833605971968
2123	1293751632086224899
2124	1290535438696894464
2125	1293373704043483137
2126	1293110734365368320
2127	1293183921689997312
2128	1293932981246210049
2129	1293192406754627590
2130	1298528308003516418
2131	1294345545117569029
2132	1297629776144891905
2133	1299040228020228096
2134	1293169051749974018
2135	1293119610800218114
2136	1293189423308222464
2137	1293191552534183936
2138	1240543516914266117
2139	1293639773932998656
2140	1293271635320098816
2141	1294553337476657152
2142	1294531052090920960
2143	1295663497079074816
2144	1300382825632342016
2145	1294661069328330759
2146	1289564927728865281
2147	1296902093312348160
2148	1294332162746056712
2149	1293790721049231367
2150	1291715200652120064
2151	1297232069777530880
2152	1293200501488537600
2153	1289533744961843200
2154	1293110692653010944
2155	1298296580995338240
2156	1294196158647218176
2157	1291266189755396096
2158	1292345397097238533
2159	1296158224845090816
2160	1293623701645164544
2161	1298586960697720842
2162	1293436176800645120
2163	1298385917607124993
2164	1297612586272395266
2165	1292015189060067330
2166	1298308323813531658
2167	1294555175412273159
2168	1294591028683571206
2169	1293277140444516354
2170	1293108046076481537
2171	1296480961979392002
2172	1293132843087003648
2173	1296012234687119361
2174	1292871723520602114
2175	1292391078281261056
2176	1293808025782956034
2177	1293538833192177664
2178	1296809369355661312
2179	1292237572010319872
2180	1289419365788430342
2181	1297343213284491265
2182	1294262497155985408
2183	1293129349709934593
2184	1291057892741832704
2185	1293141213906972682
2186	1293159620098379776
2187	1289231630100361219
2188	1292719462223945728
2189	1298161605973245952
2190	1290465432034574339
2191	1297124048623874053
2192	1296332386246909954
2193	1289153554834272256
2194	1293125987014713345
2195	1299299269569056768
2196	1294280113719304192
2197	1293122108927729669
2198	1293466214132523008
2199	1293133076445396993
2200	1293166525638221824
2201	1296488886038933508
2202	1289597971101896704
2203	1296538497034133504
2204	1293202104727863296
2205	1290884937198043136
2206	1293133255609331712
2207	1293668571692892167
2208	1293118117221208065
2209	1290469785122340869
2210	1296429874689835012
2211	1292846388892622848
2212	1289519536304267264
2213	1293112876446691331
2214	1295855493773168644
2215	1299179922657865728
2216	1299499934673260544
2217	1291388532351696896
2218	1288988978096623617
2219	1289955384174751744
2220	1292840915728572418
2221	1293248080817651712
2222	1293127338272661505
2223	1293335941487177728
2224	1293143187616419842
2225	1293332436953243648
2226	1293105520312754176
2227	1296026075571662848
2228	1296102923869532162
2229	1300440708097085440
2230	1293111459652796417
2231	1296849675413331970
2232	1292158253351276550
2233	1297205868396716032
2234	1289391652239417345
2235	1293618803054727168
2236	1294659910882533376
2237	1293140574099451907
2238	1296059189832421376
2239	1292832701557477378
2240	1292382656332738562
2241	1293105707462656000
2242	1293120666644946945
2243	1293281141395513347
2244	1296531196462202882
2245	1299876685576384514
2246	1293095391924293632
2247	1294744947434938368
2248	1293288770696085518
2249	1291892579349430273
2250	1294332137030791169
2251	1289502510701375489
2252	1293483615003844608
2253	1293984323553681408
2254	1294553446918639622
2255	1294866667047202818
2256	1291471608482160640
2257	1299299306126692354
2258	1293222978688356352
2259	1297623227913719815
2260	1289819571679973381
2261	1294010460543627267
2262	1293902893787910145
2263	1291640218261413890
2264	1293553021197090818
2265	1298959407087263744
2266	1293420863061143554
2267	1298600347116675072
2268	1293722314400583682
2269	1293130474525786112
2270	1293126214652223489
2271	1293172982270038017
2272	1293925123079249921
2273	1293120027378450432
2274	1294222232043098112
2275	1300348851686182912
2276	1293580894666661888
2277	1298201528528973827
2278	1296774602341978114
2279	1293178037622587395
2280	1289838668690030593
2281	1294642776928329733
2282	1300499411915677696
2283	1297708000371773440
2284	1296487859998855170
2285	1293955729074933760
2286	1299725997806419968
2287	1296119800700207109
2288	1291419220694237187
2289	1293147070191349760
2290	1293175725646782464
2291	1292733350893912067
2292	1291554656389226496
2293	1290298305667379203
2294	1297617335289810944
2295	1299064151751495685
2296	1293569046387003392
2297	1295378504922603523
2298	1293159749077340160
2299	1293616524389908480
2300	1289899278492606464
2301	1291090422631211008
2302	1299257369122267140
2303	1297880631536431105
2304	1293968971486638086
2305	1295235609561370624
2306	1289332069835747328
2307	1293741103892639744
2308	1299062651033714688
2309	1293116429039017985
2310	1295442775282814976
2311	1294306469362438148
2312	1297579515477196803
2313	1298758793245995008
2314	1299287059039956993
2315	1297305120003231744
2316	1297597352836988929
2317	1293866636282396672
2318	1292040507565252608
2319	1293396794483904513
2320	1293489845617209344
2321	1299173572661964800
2322	1290338451993309193
2323	1295379085313671168
2324	1293629348856172546
2325	1293175267968655360
2326	1298719630865756160
2327	1298116631277830145
2328	1299345999693926400
2329	1289903528173920256
2330	1293955048456716292
2331	1292398399015342080
2332	1297226530205175808
2333	1292187773953286150
2334	1293117575983964162
2335	1291519844878360577
2336	1291382106795450369
2337	1294582103321899008
2338	1300201159299338242
2339	1295741333043392518
2340	1293251467210567681
2341	1294953299280568321
2342	1291750878983139328
2343	1292943812768206850
2344	1293250734075645952
2345	1296357688906076164
2346	1297961865071517708
2347	1293404032606842881
2348	1298412853293064192
2349	1293131244201488385
2350	1294565040507498498
2351	1293874282653798400
2352	1293304065506643969
2353	1293109132120203265
2354	1291134554376409091
2355	1296726715549523968
2356	1293217503972392961
2357	1298269689055830021
2358	1293112858625150976
2359	1293076483691483136
2360	1289499963383111683
2361	1290270983454994435
2362	1293358374067871747
2363	1293571280235573248
2364	1299685200255950850
2365	1296150880329306112
2366	1293128942078046208
2367	1295696949123993601
2368	1294265647833260034
2369	1300403056262221824
2370	1276460114854023168
2371	1294721668611543046
2372	1293156140591845376
2373	1289904057163886593
2374	1294760349103726593
2375	1288237799930552326
2376	1292052439823265793
2377	1293279439535648768
2378	1292339240198705152
2379	1295813447654027266
2380	1300525223217946624
2381	1293572987845836801
2382	1299013691413794817
2383	1289977016544923648
2384	1295123099407601667
2385	1293110830498828288
2386	1298508200703123456
2387	1293192951791677440
2388	1294401308099858432
2389	1300513276728619008
2390	1294639984805388291
2391	1299656986318045184
2392	1297507790047543296
2393	1293979633403039744
2394	1291161418549600256
2395	1290637317342932992
2396	1291323475211280385
2397	1295377882743791616
2398	1299384168284028928
2399	1296860545979682817
2400	1300531814122037249
2401	1291372057008181248
2402	1289628655610601472
2403	1293847260997079040
2404	1290532921992982528
2405	1292220360289648643
2406	1298275398954790912
2407	1292241003856920578
2408	1293957387410341888
2409	1292838765589934082
2410	1290560866048454659
2411	1291407320153567234
2412	1290558091180744704
2413	1293151525146165249
2414	1293811087914213376
2415	1299042872067584000
2416	1291906455470252032
2417	1289967537581518848
2418	1290845689245818884
2419	1294318514480840706
2420	1293277079195340802
2421	1292933135823507456
2422	1289973319027036167
2423	1292040458248638464
2424	1299288028867895296
2425	1289594837570695168
2426	1298302647922036738
2427	1297240489415114752
2428	1293204537646428162
2429	1299018582534356992
2430	1298671916925026321
2431	1296558946908504065
2432	1293969198092361728
2433	1290543803665981441
2434	1293481574286196736
2435	1294936941171847168
2436	1294262097820495872
2437	1293159337989476352
2438	1297069748488998912
2439	1296830244788281350
2440	1293790578572845057
2441	1293174075351863296
2442	1294887837486264320
2443	1293497715482079233
2444	1296586905333706753
2445	1295796292103344128
2446	1295923234391687168
2447	1293859947386724353
2448	1292504131752558592
2449	1292773540408721408
2450	1292767976903647232
2451	1293114708480819200
2452	1293432981240139776
2453	1296901055427629057
2454	1290037245429182464
2455	1293762652725010432
2456	1296827213527080961
2457	1299376567496445952
2458	1298893013008052224
2459	1299747045620711425
2460	1293289811411972097
2461	1292911718339936256
2462	1294332247236128770
2463	1296479743085350915
2464	1289607085357805571
2465	1292098293359685632
2466	1291564380853882887
2467	1293491756244369408
2468	1299077091670003712
2469	1299188608616861696
2470	1292415280891781122
2471	1293566466042802177
2472	1291123238651801600
2473	1298569081436635136
2474	1292060215618211840
2475	1297989555795058688
2476	1300396803741937664
2477	1293238363991015425
2478	1296931026015584257
2479	1295309217507749889
2480	1292832148102295553
2481	1296016653298405378
2482	1297497500786528256
2483	1293283956809498630
2484	1294986811052367878
2485	1293152882414489601
2486	1294118320233500674
2487	1291516410242502656
2488	1290388839178084353
2489	1293930308660649985
2490	1293106935387086849
2491	1293541018365722624
2492	1293434541537812483
2493	1296820907462336514
2494	1293553943533027328
2495	1295771129756487683
2496	1290400488609939459
2497	1297483984868433921
2498	1293250377471623179
2499	1293542494240739329
2500	1290211574146199552
2501	1294637330050015232
2502	1298687450987008001
2503	1296257509813104641
2504	1295759368768696320
2505	1293880139038760962
2506	1296942361705099266
2507	1293197494818668544
2508	1293160694997819392
2509	1293281046440673284
2510	1295819023914016774
2511	1295261439863685122
2512	1292329356350676993
2513	1292914631560900613
2514	1293277863148425216
2515	1293239651294154753
2516	1299006357350354944
2517	1291339864923934720
2518	1300428408233615360
2519	1293145520161148928
2520	1294264104476184576
2521	1300050736080982017
2522	1289462666155765760
2523	1293305254604427265
2524	1292211772242493441
2525	1293131598221709312
2526	1294198953521614851
2527	1297115375147134976
2528	1296180467432140802
2529	1293920242079395847
2530	1293284498499670017
2531	1289899289888481282
2532	1291709424457977856
2533	1293503992715259906
2534	1293116670169448448
2535	1295821524536967169
2536	1289879663448190976
2537	1293944376100622338
2538	1300229015874211840
2539	1293156172032286720
2540	1298384199154638852
2541	1299621910154805249
2542	1292929706157842438
2543	1293119934969634816
2544	1293116060930134016
2545	1299093291183550467
2546	1293474870060355584
2547	1294581062258106370
2548	1290421397643309056
2549	1293952288869023744
2550	1292158571908603905
2551	1293998536019845120
2552	1290619322260480001
2553	1300557257546104840
2554	1297649834426589186
2555	1296851562946539527
2556	1298989901518536705
